# Lemmas filtered out by the proper-noun/OOV heuristic.
# Sorted desc by raw count -- review to rescue any false positives.
# Truncated to entries with >= 100 occurrences: 18,749 of 251,898. The full list is written next to
# this file as *_full.txt and is not committed.
# count	lemma	cap_ratio	reason
6866	stuart	0.999	cap_ratio=1.00
6845	jon	0.998	cap_ratio=1.00, oov
6845	josé	0.999	cap_ratio=1.00
6843	doyle	1.000	cap_ratio=1.00, oov
6842	edgar	1.000	cap_ratio=1.00
6832	naomi	0.999	cap_ratio=1.00, oov
6810	alfred	0.996	cap_ratio=1.00, oov
6806	khan	0.995	cap_ratio=1.00
6797	bernie	1.000	cap_ratio=1.00, oov
6786	ivan	0.996	cap_ratio=1.00
6772	hunt	0.998	cap_ratio=1.00, oov
6763	beckett	1.000	cap_ratio=1.00, oov
6762	omar	0.996	cap_ratio=1.00
6750	beach	0.990	cap_ratio=0.99, oov
6718	stu	0.997	cap_ratio=1.00, oov
6706	roman	0.996	cap_ratio=1.00, oov
6705	junior	0.964	cap_ratio=0.96, oov
6694	brooke	0.995	cap_ratio=0.99, oov
6690	garcia	0.998	cap_ratio=1.00
6682	troy	0.999	cap_ratio=1.00, oov
6680	bank	0.992	cap_ratio=0.99, oov
6600	gwen	0.993	cap_ratio=0.99, oov
6596	coreia	0.995	cap_ratio=1.00
6591	donnie	1.000	cap_ratio=1.00, oov
6587	ward	0.999	cap_ratio=1.00, oov
6565	duncan	1.000	cap_ratio=1.00, oov
6539	colin	1.000	cap_ratio=1.00, oov
6533	diane	0.998	cap_ratio=1.00, oov
6530	adrian	1.000	cap_ratio=1.00, oov
6529	long	0.931	cap_ratio=0.93, oov
6520	east	0.995	cap_ratio=1.00, oov
6515	felix	0.992	cap_ratio=0.99, oov
6513	kira	0.999	cap_ratio=1.00, oov
6508	escócia	0.999	cap_ratio=1.00
6485	allison	0.995	cap_ratio=1.00, oov
6484	jeffrey	0.996	cap_ratio=1.00, oov
6468	hércules	0.999	cap_ratio=1.00
6466	pt-pt	0.954	cap_ratio=0.95, oov
6449	andrea	0.993	cap_ratio=0.99, oov
6449	cuba	0.968	cap_ratio=0.97
6442	gotham	1.000	cap_ratio=1.00, oov
6421	adams	1.000	cap_ratio=1.00
6420	brandon	1.000	cap_ratio=1.00, oov
6413	edith	1.000	cap_ratio=1.00, oov
6405	pat	0.996	cap_ratio=1.00, oov
6398	jamal	1.000	cap_ratio=1.00, oov
6394	buddy	0.987	cap_ratio=0.99, oov
6394	teresa	0.999	cap_ratio=1.00
6382	louise	0.999	cap_ratio=1.00, oov
6373	morris	0.999	cap_ratio=1.00, oov
6365	sullivan	0.997	cap_ratio=1.00
6362	sharon	0.999	cap_ratio=1.00, oov
6361	archie	1.000	cap_ratio=1.00, oov
6358	becky	0.999	cap_ratio=1.00, oov
6342	chandler	1.000	cap_ratio=1.00, oov
6324	kara	0.993	cap_ratio=0.99, oov
6308	elaine	0.998	cap_ratio=1.00, oov
6295	buck	0.995	cap_ratio=0.99, oov
6274	alec	0.999	cap_ratio=1.00, oov
6254	burt	1.000	cap_ratio=1.00, oov
6250	becca	1.000	cap_ratio=1.00, oov
6250	joan	1.000	cap_ratio=1.00
6241	alexander	0.999	cap_ratio=1.00, oov
6234	jonas	0.998	cap_ratio=1.00
6232	sidney	0.999	cap_ratio=1.00
6216	tucker	0.997	cap_ratio=1.00, oov
6186	hunter	0.997	cap_ratio=1.00, oov
6184	avery	1.000	cap_ratio=1.00, oov
6155	kurt	0.997	cap_ratio=1.00, oov
6153	lydia	1.000	cap_ratio=1.00, oov
6143	bay	0.987	cap_ratio=0.99, oov
6130	carla	0.998	cap_ratio=1.00
6095	cassie	0.999	cap_ratio=1.00, oov
6090	jen	0.999	cap_ratio=1.00, oov
6080	gray	0.996	cap_ratio=1.00, oov
6078	marvin	1.000	cap_ratio=1.00, oov
6069	sms	0.905	cap_ratio=0.90
6069	z	0.947	cap_ratio=0.95, oov
6065	lauren	0.995	cap_ratio=1.00, oov
6038	robbie	1.000	cap_ratio=1.00, oov
6020	wyatt	1.000	cap_ratio=1.00, oov
6013	grand	0.963	cap_ratio=0.96, oov
5991	srª	0.996	cap_ratio=1.00, oov
5990	clyde	0.995	cap_ratio=0.99, oov
5985	herr	0.993	cap_ratio=0.99, oov
5984	crane	0.999	cap_ratio=1.00, oov
5983	dna	0.996	cap_ratio=1.00, oov
5967	winston	1.000	cap_ratio=1.00
5951	foster	0.998	cap_ratio=1.00, oov
5946	air	0.912	cap_ratio=0.91, oov
5944	austrália	0.990	cap_ratio=0.99
5940	cd	0.951	cap_ratio=0.95
5930	arizona	0.997	cap_ratio=1.00
5905	scotty	0.999	cap_ratio=1.00, oov
5904	zach	1.000	cap_ratio=1.00, oov
5903	glenn	0.995	cap_ratio=1.00, oov
5899	nikki	1.000	cap_ratio=1.00, oov
5895	madison	0.995	cap_ratio=1.00, oov
5892	calvin	0.997	cap_ratio=1.00
5881	bud	0.995	cap_ratio=0.99, oov
5868	fisher	1.000	cap_ratio=1.00, oov
5854	dvd	0.984	cap_ratio=0.98
5853	perry	0.998	cap_ratio=1.00, oov
5852	wood	0.996	cap_ratio=1.00, oov
5840	kitty	0.993	cap_ratio=0.99, oov
5827	lori	0.998	cap_ratio=1.00, oov
5803	detroit	0.998	cap_ratio=1.00
5802	samuel	0.990	cap_ratio=0.99
5792	nsa	0.999	cap_ratio=1.00, oov
5786	amber	0.999	cap_ratio=1.00, oov
5772	carmen	0.999	cap_ratio=1.00, oov
5752	cleveland	0.997	cap_ratio=1.00, oov
5747	freddie	1.000	cap_ratio=1.00, oov
5746	alicia	0.991	cap_ratio=0.99
5745	campbell	1.000	cap_ratio=1.00, oov
5745	gate	0.973	cap_ratio=0.97, oov
5730	eve	0.987	cap_ratio=0.99, oov
5726	anton	1.000	cap_ratio=1.00, oov
5724	lionel	0.998	cap_ratio=1.00, oov
5717	han	0.961	cap_ratio=0.96, oov
5706	baltimore	0.993	cap_ratio=0.99
5697	reggie	0.999	cap_ratio=1.00, oov
5679	bruno	0.997	cap_ratio=1.00
5660	milo	0.997	cap_ratio=1.00, oov
5652	brenda	0.999	cap_ratio=1.00, oov
5651	road	0.966	cap_ratio=0.97, oov
5651	veronica	0.999	cap_ratio=1.00, oov
5650	piper	0.996	cap_ratio=1.00, oov
5647	lena	0.998	cap_ratio=1.00
5643	einstein	0.999	cap_ratio=1.00
5638	suíça	0.902	cap_ratio=0.90
5635	ii	0.992	cap_ratio=0.99
5630	evelyn	0.999	cap_ratio=1.00, oov
5627	hannibal	0.993	cap_ratio=0.99, oov
5618	pentágono	0.965	cap_ratio=0.96
5614	archer	1.000	cap_ratio=1.00, oov
5614	conrad	1.000	cap_ratio=1.00, oov
5602	lake	0.998	cap_ratio=1.00, oov
5602	poirot	1.000	cap_ratio=1.00, oov
5599	artie	0.999	cap_ratio=1.00, oov
5599	erica	1.000	cap_ratio=1.00, oov
5596	amelia	0.996	cap_ratio=1.00, oov
5589	joy	0.980	cap_ratio=0.98, oov
5585	haley	1.000	cap_ratio=1.00, oov
5562	jax	1.000	cap_ratio=1.00, oov
5561	dj	0.994	cap_ratio=0.99, oov
5561	laurel	0.998	cap_ratio=1.00, oov
5550	yang	0.933	cap_ratio=0.93
5526	grayson	1.000	cap_ratio=1.00, oov
5520	cyrus	0.999	cap_ratio=1.00, oov
5493	bennett	1.000	cap_ratio=1.00, oov
5493	stella	0.994	cap_ratio=0.99, oov
5487	eleanor	0.998	cap_ratio=1.00, oov
5487	páscoa	0.961	cap_ratio=0.96
5471	jerusalém	0.993	cap_ratio=0.99
5471	regina	0.995	cap_ratio=1.00
5470	chad	0.992	cap_ratio=0.99, oov
5457	ruby	0.996	cap_ratio=1.00, oov
5449	ohio	0.999	cap_ratio=1.00
5438	federação	0.942	cap_ratio=0.94
5435	wall	0.981	cap_ratio=0.98, oov
5417	fitz	1.000	cap_ratio=1.00, oov
5414	nikita	1.000	cap_ratio=1.00, oov
5411	denise	1.000	cap_ratio=1.00, oov
5404	beverly	0.993	cap_ratio=0.99, oov
5381	robinson	1.000	cap_ratio=1.00
5371	mona	0.957	cap_ratio=0.96
5367	cristina	1.000	cap_ratio=1.00
5354	nadia	0.999	cap_ratio=1.00, oov
5342	phoenix	0.996	cap_ratio=1.00
5337	garrett	1.000	cap_ratio=1.00
5332	pierce	0.999	cap_ratio=1.00, oov
5300	douglas	0.994	cap_ratio=0.99
5295	river	0.958	cap_ratio=0.96, oov
5294	gale	0.988	cap_ratio=0.99
5291	melanie	0.995	cap_ratio=0.99, oov
5288	vera	0.867	cap_ratio=0.87
5286	paula	0.991	cap_ratio=0.99
5272	drew	0.998	cap_ratio=1.00, oov
5272	rudy	1.000	cap_ratio=1.00, oov
5262	jr	0.996	cap_ratio=1.00, oov
5253	dixon	1.000	cap_ratio=1.00, oov
5252	atlanta	0.989	cap_ratio=0.99
5243	silver	0.984	cap_ratio=0.98, oov
5237	claudia	0.994	cap_ratio=0.99, oov
5227	reynolds	1.000	cap_ratio=1.00
5223	pope	0.993	cap_ratio=0.99, oov
5222	boyd	1.000	cap_ratio=1.00, oov
5205	jasper	0.998	cap_ratio=1.00, oov
5181	oz	0.994	cap_ratio=0.99, oov
5174	vaughn	1.000	cap_ratio=1.00, oov
5164	nolan	0.999	cap_ratio=1.00, oov
5158	elvis	0.993	cap_ratio=0.99, oov
5156	hugo	0.997	cap_ratio=1.00
5145	rodney	1.000	cap_ratio=1.00, oov
5143	connie	0.998	cap_ratio=1.00, oov
5136	viktor	0.999	cap_ratio=1.00, oov
5132	bree	1.000	cap_ratio=1.00, oov
5129	shawn	0.998	cap_ratio=1.00, oov
5126	antonio	0.996	cap_ratio=1.00, oov
5122	valley	0.995	cap_ratio=1.00, oov
5117	kathy	1.000	cap_ratio=1.00, oov
5105	liv	0.988	cap_ratio=0.99, oov
5101	donovan	1.000	cap_ratio=1.00, oov
5101	world	0.905	cap_ratio=0.90, oov
5089	virgínia	0.997	cap_ratio=1.00
5081	sophia	1.000	cap_ratio=1.00, oov
5075	springfield	0.999	cap_ratio=1.00, oov
5072	jared	0.996	cap_ratio=1.00, oov
5069	gandalf	0.994	cap_ratio=0.99, oov
5065	june	0.999	cap_ratio=1.00, oov
5062	eugene	1.000	cap_ratio=1.00, oov
5053	alpha	0.936	cap_ratio=0.94, oov
5049	moore	0.999	cap_ratio=1.00
5047	simmons	1.000	cap_ratio=1.00, oov
5044	thor	0.995	cap_ratio=0.99
5028	hudson	1.000	cap_ratio=1.00
5020	leslie	0.993	cap_ratio=0.99, oov
5016	kitt	0.979	cap_ratio=0.98, oov
5000	nasa	1.000	cap_ratio=1.00
4999	devon	0.999	cap_ratio=1.00, oov
4986	pan	0.968	cap_ratio=0.97, oov
4985	facebook	0.864	cap_ratio=0.86, oov
4981	frankenstein	0.998	cap_ratio=1.00
4981	irlanda	0.995	cap_ratio=1.00
4978	tóquio	0.999	cap_ratio=1.00
4965	bernard	1.000	cap_ratio=1.00
4953	sasha	0.999	cap_ratio=1.00, oov
4947	buffy	0.998	cap_ratio=1.00, oov
4947	saint	0.991	cap_ratio=0.99
4947	yankee	0.915	cap_ratio=0.92, oov
4944	austin	0.997	cap_ratio=1.00, oov
4934	kramer	0.998	cap_ratio=1.00, oov
4922	joshua	1.000	cap_ratio=1.00, oov
4920	sandra	0.998	cap_ratio=1.00
4916	marcel	1.000	cap_ratio=1.00
4913	point	0.948	cap_ratio=0.95, oov
4906	dorothy	1.000	cap_ratio=1.00, oov
4906	sloan	0.999	cap_ratio=1.00, oov
4893	lorenzo	0.999	cap_ratio=1.00, oov
4884	darcy	1.000	cap_ratio=1.00, oov
4879	pearl	0.989	cap_ratio=0.99, oov
4869	shakespeare	0.996	cap_ratio=1.00
4852	homem-aranha	0.981	cap_ratio=0.98, oov
4849	frost	0.999	cap_ratio=1.00, oov
4836	halloween	0.975	cap_ratio=0.98, oov
4835	boris	0.992	cap_ratio=0.99
4829	dawson	1.000	cap_ratio=1.00, oov
4825	paulie	1.000	cap_ratio=1.00, oov
4819	satanás	0.962	cap_ratio=0.96
4814	sookie	0.999	cap_ratio=1.00, oov
4813	havai	0.998	cap_ratio=1.00, oov
4803	sofia	0.999	cap_ratio=1.00
4798	shepherd	0.999	cap_ratio=1.00, oov
4793	barbie	0.978	cap_ratio=0.98, oov
4789	arnold	0.997	cap_ratio=1.00
4789	cat	0.977	cap_ratio=0.98, oov
4785	sherman	0.998	cap_ratio=1.00, oov
4783	erin	0.999	cap_ratio=1.00, oov
4783	lola	0.992	cap_ratio=0.99, oov
4781	sheila	0.994	cap_ratio=0.99, oov
4777	dunham	1.000	cap_ratio=1.00, oov
4769	day	0.855	cap_ratio=0.86, oov
4759	theo	0.999	cap_ratio=1.00, oov
4748	flint	0.998	cap_ratio=1.00, oov
4743	cass	0.999	cap_ratio=1.00, oov
4738	apollo	0.983	cap_ratio=0.98, oov
4736	kid	0.970	cap_ratio=0.97, oov
4724	fort	0.994	cap_ratio=0.99, oov
4721	maston	0.993	cap_ratio=0.99, oov
4719	dwight	0.999	cap_ratio=1.00, oov
4717	mercedes	0.984	cap_ratio=0.98
4705	price	0.997	cap_ratio=1.00, oov
4703	woody	1.000	cap_ratio=1.00, oov
4694	young	0.972	cap_ratio=0.97, oov
4679	ernie	0.998	cap_ratio=1.00, oov
4677	drake	1.000	cap_ratio=1.00
4664	grécia	0.999	cap_ratio=1.00
4657	po	0.859	cap_ratio=0.86, oov
4638	moisés	0.999	cap_ratio=1.00
4634	chen	0.994	cap_ratio=0.99
4630	zeus	0.999	cap_ratio=1.00
4625	gold	0.979	cap_ratio=0.98, oov
4625	hamilton	0.995	cap_ratio=0.99
4625	raven	0.999	cap_ratio=1.00, oov
4621	stewie	1.000	cap_ratio=1.00, oov
4620	führer	0.973	cap_ratio=0.97, oov
4614	monty	1.000	cap_ratio=1.00, oov
4613	stephanie	0.999	cap_ratio=1.00, oov
4611	donny	1.000	cap_ratio=1.00, oov
4599	jefferson	0.999	cap_ratio=1.00
4598	erik	1.000	cap_ratio=1.00, oov
4596	south	0.994	cap_ratio=0.99, oov
4595	raj	0.999	cap_ratio=1.00, oov
4594	mcgee	1.000	cap_ratio=1.00, oov
4585	bush	0.991	cap_ratio=0.99
4575	dea	0.996	cap_ratio=1.00, oov
4575	langley	0.998	cap_ratio=1.00, oov
4574	otto	0.995	cap_ratio=0.99, oov
4572	dc	0.984	cap_ratio=0.98, oov
4572	schmidt	1.000	cap_ratio=1.00, oov
4567	art	0.960	cap_ratio=0.96, oov
4557	brasil	0.988	cap_ratio=0.99
4551	marion	1.000	cap_ratio=1.00, oov
4546	broadway	0.995	cap_ratio=1.00
4545	portland	0.998	cap_ratio=1.00, oov
4544	kay	0.993	cap_ratio=0.99, oov
4538	abigail	1.000	cap_ratio=1.00, oov
4535	baxter	0.999	cap_ratio=1.00, oov
4532	colorado	0.993	cap_ratio=0.99
4502	jessie	0.998	cap_ratio=1.00, oov
4500	fletcher	0.999	cap_ratio=1.00
4495	willy	0.996	cap_ratio=1.00, oov
4492	stevie	0.999	cap_ratio=1.00, oov
4485	pierre	0.996	cap_ratio=1.00
4484	lannister	1.000	cap_ratio=1.00, oov
4470	hammond	0.998	cap_ratio=1.00, oov
4453	team	0.944	cap_ratio=0.94, oov
4452	wally	0.999	cap_ratio=1.00, oov
4445	ash	0.997	cap_ratio=1.00, oov
4440	monk	0.999	cap_ratio=1.00, oov
4436	carolina	0.983	cap_ratio=0.98
4435	ss	0.983	cap_ratio=0.98, oov
4434	cross	0.971	cap_ratio=0.97, oov
4423	mack	0.998	cap_ratio=1.00, oov
4406	starbuck	0.999	cap_ratio=1.00, oov
4398	gabe	0.970	cap_ratio=0.97
4390	county	0.995	cap_ratio=0.99, oov
4353	damien	0.997	cap_ratio=1.00, oov
4353	gil	0.985	cap_ratio=0.99
4352	dawn	0.994	cap_ratio=0.99, oov
4348	gideon	0.998	cap_ratio=1.00, oov
4347	peggy	0.999	cap_ratio=1.00, oov
4344	quentin	1.000	cap_ratio=1.00
4340	montgomery	0.999	cap_ratio=1.00
4339	valentine	0.995	cap_ratio=1.00, oov
4336	shield	0.998	cap_ratio=1.00, oov
4331	wesley	0.999	cap_ratio=1.00, oov
4323	janice	1.000	cap_ratio=1.00, oov
4322	coulson	1.000	cap_ratio=1.00, oov
4322	romeu	0.998	cap_ratio=1.00
4321	vivian	0.998	cap_ratio=1.00, oov
4319	orleães	0.999	cap_ratio=1.00
4312	snow	0.988	cap_ratio=0.99, oov
4298	scofield	0.993	cap_ratio=0.99, oov
4298	val	0.969	cap_ratio=0.97, oov
4288	sweet	0.894	cap_ratio=0.89, oov
4286	denny	1.000	cap_ratio=1.00, oov
4286	valerie	0.996	cap_ratio=1.00, oov
4280	elsa	0.996	cap_ratio=1.00
4280	lynn	1.000	cap_ratio=1.00, oov
4277	tanner	0.998	cap_ratio=1.00
4264	roosevelt	1.000	cap_ratio=1.00
4263	keller	0.997	cap_ratio=1.00
4255	murray	1.000	cap_ratio=1.00, oov
4250	madre	0.866	cap_ratio=0.87
4245	glen	0.994	cap_ratio=0.99
4239	elijah	0.999	cap_ratio=1.00, oov
4237	florença	0.999	cap_ratio=1.00
4235	doris	1.000	cap_ratio=1.00
4231	marilyn	0.997	cap_ratio=1.00
4231	ms	0.975	cap_ratio=0.97, oov
4217	yuri	0.998	cap_ratio=1.00, oov
4212	debra	0.999	cap_ratio=1.00, oov
4201	gilbert	1.000	cap_ratio=1.00, oov
4199	silas	1.000	cap_ratio=1.00, oov
4195	brett	1.000	cap_ratio=1.00, oov
4193	ava	0.991	cap_ratio=0.99, oov
4187	preston	1.000	cap_ratio=1.00, oov
4186	cathy	0.999	cap_ratio=1.00, oov
4186	polly	0.973	cap_ratio=0.97, oov
4180	darren	1.000	cap_ratio=1.00, oov
4180	nash	1.000	cap_ratio=1.00, oov
4179	lindsay	0.998	cap_ratio=1.00, oov
4174	matty	0.999	cap_ratio=1.00, oov
4172	sully	0.997	cap_ratio=1.00, oov
4168	jenkins	0.999	cap_ratio=1.00, oov
4165	brady	0.999	cap_ratio=1.00, oov
4165	bridget	0.999	cap_ratio=1.00, oov
4159	onu	0.999	cap_ratio=1.00
4150	antónio	0.999	cap_ratio=1.00
4150	lin	0.991	cap_ratio=0.99, oov
4149	gemma	1.000	cap_ratio=1.00, oov
4148	rufus	0.993	cap_ratio=0.99, oov
4145	joel	0.999	cap_ratio=1.00
4140	georgia	0.995	cap_ratio=1.00, oov
4138	lizzie	1.000	cap_ratio=1.00, oov
4136	gibson	0.999	cap_ratio=1.00, oov
4129	powell	0.998	cap_ratio=1.00, oov
4123	sawyer	1.000	cap_ratio=1.00, oov
4110	michigan	0.998	cap_ratio=1.00
4108	abe	0.995	cap_ratio=1.00, oov
4096	jan	0.978	cap_ratio=0.98, oov
4086	mandy	0.999	cap_ratio=1.00, oov
4085	lila	0.992	cap_ratio=0.99, oov
4084	anakin	1.000	cap_ratio=1.00, oov
4084	dominic	0.997	cap_ratio=1.00, oov
4084	renee	1.000	cap_ratio=1.00, oov
4078	ronald	0.998	cap_ratio=1.00, oov
4063	luthor	0.999	cap_ratio=1.00, oov
4059	irene	0.997	cap_ratio=1.00
4058	nevada	0.981	cap_ratio=0.98
4044	goa'uid	0.918	cap_ratio=0.92, oov
4041	gregory	0.999	cap_ratio=1.00, oov
4038	hassan	1.000	cap_ratio=1.00, oov
4031	marley	0.994	cap_ratio=0.99, oov
4025	judith	0.994	cap_ratio=0.99
4021	montana	0.993	cap_ratio=0.99, oov
4020	cynthia	0.999	cap_ratio=1.00, oov
4016	abel	0.999	cap_ratio=1.00
4013	denver	0.999	cap_ratio=1.00, oov
4012	wu	0.993	cap_ratio=0.99, oov
4010	roland	0.985	cap_ratio=0.98, oov
3999	dog	0.920	cap_ratio=0.92, oov
3999	gavin	1.000	cap_ratio=1.00, oov
3999	interpol	0.991	cap_ratio=0.99, oov
3995	joyce	0.999	cap_ratio=1.00
3986	lara	0.998	cap_ratio=1.00, oov
3984	square	0.985	cap_ratio=0.99, oov
3982	crawford	0.999	cap_ratio=1.00, oov
3981	alá	0.993	cap_ratio=0.99
3980	paquistão	0.999	cap_ratio=1.00
3980	vaticano	0.988	cap_ratio=0.99
3978	colômbia	0.990	cap_ratio=0.99
3978	mccoy	0.999	cap_ratio=1.00, oov
3969	spring	0.959	cap_ratio=0.96, oov
3967	teal'c	1.000	cap_ratio=1.00, oov
3966	dex	1.000	cap_ratio=1.00, oov
3964	shelby	0.999	cap_ratio=1.00, oov
3962	christina	0.994	cap_ratio=0.99, oov
3962	skinner	1.000	cap_ratio=1.00, oov
3958	united	0.922	cap_ratio=0.92, oov
3953	forrest	1.000	cap_ratio=1.00, oov
3953	marcy	1.000	cap_ratio=1.00, oov
3951	bradley	1.000	cap_ratio=1.00, oov
3950	andre	0.989	cap_ratio=0.99, oov
3948	trish	1.000	cap_ratio=1.00, oov
3942	brendan	1.000	cap_ratio=1.00, oov
3936	ezra	1.000	cap_ratio=1.00, oov
3935	reid	0.999	cap_ratio=1.00, oov
3924	greene	1.000	cap_ratio=1.00, oov
3922	knox	1.000	cap_ratio=1.00, oov
3922	rich	0.993	cap_ratio=0.99, oov
3921	moe	0.992	cap_ratio=0.99, oov
3920	sabrina	0.998	cap_ratio=1.00
3917	walsh	0.999	cap_ratio=1.00, oov
3914	simone	0.991	cap_ratio=0.99
3904	rory	1.000	cap_ratio=1.00, oov
3899	luther	1.000	cap_ratio=1.00
3895	locke	0.997	cap_ratio=1.00, oov
3886	lecter	0.998	cap_ratio=1.00, oov
3875	lang	0.991	cap_ratio=0.99, oov
3867	stewart	0.999	cap_ratio=1.00
3860	lilly	0.996	cap_ratio=1.00, oov
3857	newton	0.999	cap_ratio=1.00
3841	camelot	0.999	cap_ratio=1.00
3836	abraham	1.000	cap_ratio=1.00
3836	isabelle	0.995	cap_ratio=0.99, oov
3828	pike	0.999	cap_ratio=1.00, oov
3827	lisbon	1.000	cap_ratio=1.00, oov
3821	danielle	0.999	cap_ratio=1.00, oov
3810	jarod	0.996	cap_ratio=1.00, oov
3809	o'neill	1.000	cap_ratio=1.00, oov
3808	starling	0.996	cap_ratio=1.00, oov
3807	mallory	1.000	cap_ratio=1.00, oov
3806	reddington	1.000	cap_ratio=1.00, oov
3806	sloane	1.000	cap_ratio=1.00, oov
3801	jorge	0.996	cap_ratio=1.00
3791	grimm	0.964	cap_ratio=0.96, oov
3787	macgyver	1.000	cap_ratio=1.00, oov
3778	wolf	0.985	cap_ratio=0.98
3777	lynette	1.000	cap_ratio=1.00, oov
3770	peterson	1.000	cap_ratio=1.00, oov
3768	north	0.994	cap_ratio=0.99, oov
3761	ella	0.961	cap_ratio=0.96, oov
3759	maurice	1.000	cap_ratio=1.00, oov
3751	chang	0.980	cap_ratio=0.98
3750	hugh	1.000	cap_ratio=1.00, oov
3749	javier	1.000	cap_ratio=1.00, oov
3746	vinci	0.997	cap_ratio=1.00
3740	addison	1.000	cap_ratio=1.00, oov
3740	jin	0.988	cap_ratio=0.99, oov
3737	daryl	1.000	cap_ratio=1.00, oov
3732	cohen	0.999	cap_ratio=1.00
3731	bryan	1.000	cap_ratio=1.00, oov
3726	jade	0.869	cap_ratio=0.87
3725	alvin	1.000	cap_ratio=1.00, oov
3725	american	0.998	cap_ratio=1.00, oov
3723	virgil	0.999	cap_ratio=1.00, oov
3712	prof	0.877	cap_ratio=0.88
3704	beck	0.998	cap_ratio=1.00, oov
3702	abu	0.999	cap_ratio=1.00
3699	harbor	0.996	cap_ratio=1.00, oov
3694	avenue	0.999	cap_ratio=1.00, oov
3693	ollie	0.993	cap_ratio=0.99, oov
3682	dumbledore	0.998	cap_ratio=1.00, oov
3681	foreman	0.999	cap_ratio=1.00, oov
3676	lyle	1.000	cap_ratio=1.00, oov
3674	henderson	0.999	cap_ratio=1.00, oov
3674	skye	0.998	cap_ratio=1.00, oov
3668	summer	0.986	cap_ratio=0.99, oov
3665	pensilvânia	1.000	cap_ratio=1.00
3662	shelly	0.998	cap_ratio=1.00, oov
3662	solomon	1.000	cap_ratio=1.00, oov
3655	alexandre	0.993	cap_ratio=0.99
3651	thea	0.999	cap_ratio=1.00, oov
3649	rhode	1.000	cap_ratio=1.00, oov
3646	stacy	1.000	cap_ratio=1.00, oov
3641	o'brien	0.999	cap_ratio=1.00, oov
3637	sanchez	1.000	cap_ratio=1.00
3635	skywalker	0.999	cap_ratio=1.00, oov
3634	ramon	0.991	cap_ratio=0.99
3629	ricardo	0.998	cap_ratio=1.00
3626	tanya	1.000	cap_ratio=1.00, oov
3620	jonah	0.993	cap_ratio=0.99, oov
3618	richmond	1.000	cap_ratio=1.00, oov
3614	eduardo	0.999	cap_ratio=1.00
3613	maddy	0.994	cap_ratio=0.99, oov
3609	vicky	1.000	cap_ratio=1.00, oov
3595	cheryl	0.999	cap_ratio=1.00, oov
3593	ghost	0.976	cap_ratio=0.98, oov
3593	lucky	0.983	cap_ratio=0.98, oov
3591	libby	0.999	cap_ratio=1.00, oov
3589	shannon	1.000	cap_ratio=1.00, oov
3588	artur	0.999	cap_ratio=1.00
3587	eagle	0.921	cap_ratio=0.92, oov
3585	santiago	1.000	cap_ratio=1.00
3581	laurie	0.995	cap_ratio=1.00, oov
3569	clayton	0.998	cap_ratio=1.00, oov
3560	veneza	0.995	cap_ratio=1.00
3559	knight	0.995	cap_ratio=1.00, oov
3558	sylvia	0.998	cap_ratio=1.00, oov
3557	cadillac	0.971	cap_ratio=0.97, oov
3556	leonardo	0.998	cap_ratio=1.00
3555	jaime	1.000	cap_ratio=1.00
3549	willow	0.978	cap_ratio=0.98, oov
3548	dalton	1.000	cap_ratio=1.00
3542	nixon	1.000	cap_ratio=1.00, oov
3540	floyd	0.995	cap_ratio=1.00, oov
3538	google	0.950	cap_ratio=0.95
3536	melinda	0.999	cap_ratio=1.00, oov
3525	hodgins	1.000	cap_ratio=1.00, oov
3523	shrek	0.990	cap_ratio=0.99, oov
3521	cora	0.948	cap_ratio=0.95
3517	charley	0.998	cap_ratio=1.00, oov
3515	creek	0.997	cap_ratio=1.00, oov
3514	esther	0.999	cap_ratio=1.00, oov
3512	dee	0.938	cap_ratio=0.94, oov
3508	gaius	1.000	cap_ratio=1.00, oov
3506	crowley	0.999	cap_ratio=1.00, oov
3489	peyton	1.000	cap_ratio=1.00, oov
3489	tiffany	1.000	cap_ratio=1.00, oov
3487	stanford	1.000	cap_ratio=1.00, oov
3482	camille	0.995	cap_ratio=0.99, oov
3478	nemo	0.993	cap_ratio=0.99
3473	júpiter	0.992	cap_ratio=0.99
3471	murdock	1.000	cap_ratio=1.00
3469	ragnar	1.000	cap_ratio=1.00, oov
3462	sadie	0.999	cap_ratio=1.00, oov
3461	lopez	0.998	cap_ratio=1.00
3460	canyon	0.934	cap_ratio=0.93, oov
3457	bourne	0.999	cap_ratio=1.00, oov
3454	gail	1.000	cap_ratio=1.00, oov
3449	vip	0.962	cap_ratio=0.96, oov
3448	reagan	0.998	cap_ratio=1.00, oov
3445	bryce	1.000	cap_ratio=1.00, oov
3441	armstrong	0.999	cap_ratio=1.00, oov
3441	belle	0.973	cap_ratio=0.97, oov
3434	uat	1.000	cap_ratio=1.00, oov
3428	gracie	0.998	cap_ratio=1.00, oov
3424	gerry	1.000	cap_ratio=1.00, oov
3421	ivy	0.999	cap_ratio=1.00, oov
3420	clarence	1.000	cap_ratio=1.00, oov
3418	crixus	0.999	cap_ratio=1.00, oov
3418	harriet	0.988	cap_ratio=0.99, oov
3413	weaver	1.000	cap_ratio=1.00, oov
3397	spike	0.999	cap_ratio=1.00, oov
3393	hawk	0.979	cap_ratio=0.98, oov
3391	cap	0.925	cap_ratio=0.93
