rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
5095,piquenique,0,unk,4892,7.841
5096,preparação,0,noun,4892,7.841
5097,vasto,0,noun,4890,7.838
5098,ir-me,0,unk,4889,7.836
5099,iludir,0,verb,4888,7.834
5100,causado,0,noun,4887,7.833
5101,milionário,0,noun,4885,7.830
5102,aceitável,0,adj,4882,7.825
5103,exacta,0,noun,4877,7.817
5104,improvisar,0,verb,4877,7.817
5105,relativamente,0,adv,4877,7.817
5106,remar,0,verb,4874,7.812
5107,corno,0,noun,4872,7.809
5108,afectar,0,verb,4870,7.806
5109,carvão,0,noun,4869,7.804
5110,foi-me,0,unk,4868,7.802
5111,cimo,0,noun,4865,7.798
5112,estagiário,0,noun,4865,7.798
5113,holandês,0,adj,4862,7.793
5114,grão,0,noun,4861,7.791
5115,picante,0,unk,4861,7.791
5116,shakespeare,0,unk,4857,7.785
5117,dar-vos,0,unk,4856,7.783
5118,està,0,unk,4856,7.783
5119,intrometer,0,verb,4849,7.772
5120,lareiro,0,noun,4849,7.772
5121,horizonte,0,unk,4846,7.767
5122,mantimentos,0,unk,4845,7.766
5123,simpatia,0,noun,4845,7.766
5124,conspirar,0,verb,4841,7.759
5125,genuíno,0,unk,4841,7.759
5126,vegetariano,0,adj,4840,7.758
5127,all,0,unk,4839,7.756
5128,escuteiro,0,noun,4839,7.756
5129,sogro,0,noun,4838,7.754
5130,tambor,0,unk,4837,7.753
5131,mobília,0,noun,4836,7.751
5132,vencido,0,noun,4835,7.749
5133,antecedente,0,adj,4833,7.746
5134,ausente,0,adj,4829,7.740
5135,actuação,0,noun,4828,7.738
5136,cadete,0,unk,4826,7.735
5137,boris,0,unk,4824,7.732
5138,obcecado,0,noun,4817,7.721
5139,pintor,0,unk,4817,7.721
5140,apocalipse,0,unk,4816,7.719
5141,perturbador,0,noun,4814,7.716
5142,condicionar,0,verb,4812,7.713
5143,qualificar,0,verb,4807,7.705
5144,pateta,0,noun,4805,7.701
5145,semestre,0,unk,4802,7.697
5146,eléctrico,0,adj,4801,7.695
5147,raposar,0,verb,4801,7.695
5148,concorrente,0,adj,4799,7.692
5149,acumular,0,verb,4795,7.685
5150,chantagear,0,verb,4795,7.685
5151,auto,0,noun,4792,7.681
5152,merdoso,0,adj,4792,7.681
5153,paranóico,0,adj,4792,7.681
5154,dispersar,0,verb,4788,7.674
5155,ignorante,0,unk,4787,7.673
5156,compartimento,0,noun,4786,7.671
